SDG,SDG_Name,Country,Division,DivisionCode,Zila,ZilaCode,Estimate,Unit,Indicator,Source,Year,Definition,Note
2,No Hunger,Bangladesh,Rajshahi,50,Joypurhat,38,18300,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Joypurhat,38,29690,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,68102,Metric ton,Boro Rice (Hybrid) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of hybrid boro rice production. . Boro hybrid rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,44229,Metric ton,Aman Rice (LT) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aman local transplant rice production. Aman local transplant is planted end June to early September and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,92199,Metric ton,Wheat (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of wheat production. Wheat is planted in November to December and harvested March to mid-April. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,51546,Hectares,Aus Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus rice (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,0,Hectares,Boro Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro local rice. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,721416,Metric ton,Boro Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro high-yielding variety rice production. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,157595,Metric ton,Potato (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local potato production. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,192009,Hectares,Boro Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of land area under boro rice (local + high-yielding variety + hybrid). Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,789518,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,14050,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,23738,Hectares,Aman Rice (LT) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aman local transplant rice. Aman local transplant is planted end June to early September and harvested December to early January.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,29468,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,24,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,0,Metric ton,Boro Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro local rice production. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,178646,Hectares,Boro Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro high-yielding variety. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,25818,Hectares,Potato (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under potato (local + high-yielding variety). Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,180110,Hectares,Aman Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety transplant aman rice. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,11768,Hectares,Potato (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local potato. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,430207,Metric ton,Potato (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of potato production (high-yielding variety + local). Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,203872,Hectares,Aman Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of total land area under aman rice (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,6595,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,35,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,139738,Metric ton,Aus Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of total aus production (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,51546,Hectares,Aus Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus high-yielding variety rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,13363,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,0,Hectares,Aus Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus local rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,272612,Metric ton,Potato (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety potato production. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,82463,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Naogaon,64,591670,Metric ton,Aman Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total aman production (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,56387,Hectares,Aman Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety transplant aman rice. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,4087,Hectares,Aus Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus high-yielding variety rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,4959,Hectares,Aus Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus rice (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,18773,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,1241,Metric ton,Potato (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local potato production. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,1158,Metric ton,Aus Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus local rice production. Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,60,Metric ton,Boro Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro local rice production. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,1568,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,51021,Hectares,Boro Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro high-yielding variety. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,872,Hectares,Aus Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus local rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,25,Hectares,Boro Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro local rice. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,52613,Hectares,Boro Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of land area under boro rice (local + high-yielding variety + hybrid). Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,3673,Hectares,Aman Rice (LT) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aman local transplant rice. Aman local transplant is planted end June to early September and harvested December to early January.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,5753,Metric ton,Aman Rice (LT) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aman local transplant rice production. Aman local transplant is planted end June to early September and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,200021,Metric ton,Aman Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total aman production (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,121,Hectares,Potato (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local potato. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,8466,Metric ton,Potato (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety potato production. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,474,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,9708,Metric ton,Potato (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of potato production (high-yielding variety + local). Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,176798,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,21874,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,78833,Hectares,Aman Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of total land area under aman rice (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,10885,Metric ton,Aus Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of total aus production (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,71104,Metric ton,Wheat (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of wheat production. Wheat is planted in November to December and harvested March to mid-April. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,9727,Metric ton,Aus Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus high-yielding variety rice production. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,596,Hectares,Potato (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under potato (local + high-yielding variety). Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,233988,Metric ton,Boro Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro high-yielding variety rice production. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,15386,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,23412,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,242318,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,8269,Metric ton,Boro Rice (Hybrid) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of hybrid boro rice production. . Boro hybrid rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Natore,69,170856,Metric ton,Aman Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety transplant aman rice production. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,1583,Metric ton,Potato (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local potato production. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,10449,Metric ton,Aus Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus local rice production. Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,28736,Metric ton,Potato (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of potato production (high-yielding variety + local). Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,1532,Hectares,Potato (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under potato (local + high-yielding variety). Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,47791,Hectares,Aman Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety transplant aman rice. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,27153,Metric ton,Potato (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety potato production. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,0,Metric ton,Boro Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro local rice production. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,46922,Hectares,Aus Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus rice (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,101820,Metric ton,Aus Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus high-yielding variety rice production. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,112269,Metric ton,Aus Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of total aus production (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,145324,Metric ton,Aman Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total aman production (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,0,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,838,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,30129,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,46141,Hectares,Boro Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of land area under boro rice (local + high-yielding variety + hybrid). Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,137405,Metric ton,Aman Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety transplant aman rice production. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,0,Hectares,Boro Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro local rice. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,4618,Hectares,Aman Rice (LT) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aman local transplant rice. Aman local transplant is planted end June to early September and harvested December to early January.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,52409,Hectares,Aman Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of total land area under aman rice (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,8280,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,45451,Hectares,Boro Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro high-yielding variety. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,1375,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,96433,Metric ton,Wheat (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of wheat production. Wheat is planted in November to December and harvested March to mid-April. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,3110,Metric ton,Boro Rice (Hybrid) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of hybrid boro rice production. . Boro hybrid rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,0,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,175669,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,172559,Metric ton,Boro Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro high-yielding variety rice production. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,7919,Metric ton,Aman Rice (LT) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aman local transplant rice production. Aman local transplant is planted end June to early September and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,7639,Hectares,Aus Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus local rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,690,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,157,Hectares,Potato (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local potato. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Nawabganj,70,39283,Hectares,Aus Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus high-yielding variety rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,932,Hectares,Potato (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under potato (local + high-yielding variety). Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,60554,Hectares,Boro Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of land area under boro rice (local + high-yielding variety + hybrid). Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,40116,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,475624,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,37229,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,33012,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,91540,Hectares,Aman Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of total land area under aman rice (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,241412,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,49584,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,860,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,231808,Metric ton,Boro Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro high-yielding variety rice production. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Rajshahi,50,Pabna,76,7092,Hectares,Aus Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus local rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
